income,age,experience,married,house_ownership,car_ownership,state,current_job_years,risk_flag
3437621,78,14,single,rented,no,Jharkhand,3,0
5829652,25,7,single,owned,no,Chandigarh,7,0
7738866,70,6,single,rented,no,Jharkhand,6,0
8793461,53,18,single,rented,no,Karnataka,8,0
2310597,30,6,single,rented,no,Puducherry,6,0
6131604,73,5,single,rented,no,Rajasthan,5,0
645868,53,6,single,rented,yes,Gujarat,3,0
1887106,32,20,married,rented,no,Madhya_Pradesh,8,0
8311313,56,8,single,rented,no,Jharkhand,8,0
4070923,23,6,single,rented,yes,Uttar_Pradesh,6,0
4515909,22,12,single,rented,yes,Haryana,7,0
8902378,41,16,single,rented,no,Maharashtra,5,0
4486618,31,6,single,norent_noown,yes,Haryana,6,0
7770680,38,10,single,rented,no,Tamil_Nadu,10,0
8574834,43,12,married,rented,no,Uttar_Pradesh,12,0
5500678,27,13,single,rented,no,Telangana,5,0
8986429,70,9,single,rented,no,Bihar,9,0
3301023,33,16,married,rented,no,Haryana,4,0
5360213,64,12,single,rented,yes,Bihar,4,0
4398916,35,6,single,rented,yes,Gujarat,4,0
127445,55,12,single,rented,no,West_Bengal,12,0
3953797,73,5,single,rented,no,Rajasthan,5,0
5633121,47,11,single,rented,no,West_Bengal,4,0
3984296,50,4,single,rented,yes,Gujarat,4,0
8786954,54,19,single,rented,no,Tamil_Nadu,7,0
6887859,30,15,single,rented,no,Madhya_Pradesh,7,0
8890353,70,11,single,rented,yes,Rajasthan,6,0
5553688,24,1,single,rented,no,Madhya_Pradesh,1,0
9910826,79,8,single,rented,no,Andhra_Pradesh,8,0
3696953,30,17,single,rented,no,Uttar_Pradesh,4,0
1666705,35,9,single,rented,yes,Uttar_Pradesh,7,0
4380624,48,12,single,owned,no,West_Bengal,12,0
3468402,50,10,single,rented,no,Telangana,7,0
7251288,68,9,single,rented,no,Delhi,3,0
278747,36,10,single,rented,no,Puducherry,10,0
3413189,60,1,single,rented,no,Telangana,1,0
2554854,29,19,single,rented,yes,Maharashtra,10,0
3605086,59,10,single,rented,no,Uttar_Pradesh,8,0
5550267,22,12,single,norent_noown,yes,West_Bengal,8,0
7301820,24,9,single,rented,yes,Rajasthan,9,0
4027323,79,13,single,rented,no,Maharashtra,5,0
8958480,49,2,single,rented,no,Madhya_Pradesh,2,0
4581003,33,14,single,rented,no,Uttar_Pradesh,4,0
5732142,25,2,single,rented,no,Karnataka,2,0
6590010,41,13,single,rented,no,Andhra_Pradesh,6,0
389819,29,3,married,rented,no,Uttar_Pradesh,3,0
7915651,64,8,single,rented,no,Gujarat,3,0
2462318,26,1,single,rented,no,Madhya_Pradesh,1,0
374089,23,19,single,rented,no,Maharashtra,9,0
1880253,63,1,single,rented,no,Tamil_Nadu,1,0
6514564,67,13,single,rented,yes,Karnataka,9,0
6915072,26,3,single,rented,no,West_Bengal,3,0
8011850,48,14,single,rented,no,Uttar_Pradesh,4,0
4417876,79,8,single,rented,no,Kerala,8,0
4884889,28,13,single,rented,no,Gujarat,10,0
2087733,27,3,single,owned,no,Uttar_Pradesh,3,0
8893842,74,17,single,rented,yes,Uttar_Pradesh,9,0
2363748,36,13,married,rented,no,Madhya_Pradesh,7,0
8901361,55,12,single,rented,no,Bihar,6,0
2235378,30,19,single,rented,no,Tamil_Nadu,10,0
534320,36,20,single,rented,no,Madhya_Pradesh,13,0
6440066,74,15,single,rented,no,Chhattisgarh,8,0
987476,33,17,single,rented,yes,Uttar_Pradesh,14,0
7174091,59,11,single,rented,no,Tamil_Nadu,11,0
7808637,65,13,married,rented,no,Uttar_Pradesh,7,0
3756692,33,4,single,rented,yes,Karnataka,4,0
6250439,65,14,single,rented,yes,Andhra_Pradesh,10,0
520254,29,3,single,rented,no,Tamil_Nadu,3,0
2577341,48,7,single,rented,yes,Haryana,7,0
5546336,35,11,single,rented,no,Telangana,11,0
1296942,26,13,married,norent_noown,no,Gujarat,5,0
8964066,37,6,single,rented,no,Bihar,5,0
384314,57,7,single,rented,no,Puducherry,3,0
6702307,62,4,single,rented,no,Assam,4,0
6207088,35,16,single,rented,no,Bihar,13,0
3928495,62,8,single,rented,no,Madhya_Pradesh,3,0
6354276,69,11,single,rented,yes,Maharashtra,5,0
752748,73,8,married,rented,no,Tamil_Nadu,8,0
6031770,73,0,married,rented,no,Madhya_Pradesh,0,0
2889975,29,4,single,rented,no,Bihar,4,0
338634,72,13,single,rented,yes,Jammu_and_Kashmir,8,0
9493039,55,16,single,rented,no,Bihar,13,0
9840316,24,13,single,rented,no,Chhattisgarh,4,0
1154849,58,12,single,rented,no,Delhi,6,0
8344425,79,17,single,rented,no,West_Bengal,3,0
4243789,25,5,single,rented,no,Telangana,3,0
4535286,52,17,single,rented,no,Gujarat,4,0
2051095,32,17,single,rented,no,Andhra_Pradesh,6,0
2639051,73,9,single,rented,yes,Maharashtra,9,0
8496659,59,12,single,rented,no,Telangana,8,0
8746011,61,13,single,rented,yes,Rajasthan,11,0
8253120,38,17,single,rented,yes,Bihar,8,0
3289057,78,14,married,rented,yes,Madhya_Pradesh,13,0
9945173,62,4,single,rented,no,Bihar,4,0
8856107,53,20,single,rented,no,Haryana,8,0
4313468,35,10,married,rented,no,Andhra_Pradesh,6,0
9842288,38,3,single,rented,yes,Assam,3,0
7390231,35,8,single,rented,no,Gujarat,8,0
2822867,52,16,single,rented,no,Jammu_and_Kashmir,6,0
2628971,30,19,single,rented,no,Andhra_Pradesh,7,0
2939017,21,4,single,rented,no,Andhra_Pradesh,4,0
4717022,65,12,single,rented,no,Jharkhand,4,0
3411403,43,14,single,rented,no,Karnataka,6,0
900174,61,17,single,rented,no,Andhra_Pradesh,13,0
9777389,29,9,single,owned,no,West_Bengal,9,0
9317664,62,8,single,rented,yes,Uttar_Pradesh,8,0
7282131,28,19,single,rented,no,Uttar_Pradesh,13,0
5294937,53,8,married,rented,no,Karnataka,8,0
9859799,70,1,single,rented,yes,Tamil_Nadu,1,0
4121690,26,8,single,owned,no,Karnataka,8,0
9739506,38,19,single,rented,no,Bihar,13,0
1598789,60,14,single,rented,no,Madhya_Pradesh,5,0
6564415,41,12,single,rented,no,Rajasthan,3,0
4961796,42,11,single,rented,no,Kerala,11,0
3818975,49,14,single,rented,no,Telangana,12,0
6937876,53,7,single,rented,no,Madhya_Pradesh,7,0
7932170,66,4,single,rented,no,Maharashtra,4,0
409142,63,4,single,rented,yes,Bihar,4,0
911628,76,0,single,rented,no,Andhra_Pradesh,0,0
8450805,52,1,single,rented,no,Andhra_Pradesh,1,0
1198501,62,19,single,rented,no,Uttar_Pradesh,13,0
3701293,62,20,single,rented,no,Karnataka,3,0
3250127,79,19,single,rented,no,Uttar_Pradesh,11,0
2436593,54,19,single,rented,no,Bihar,6,0
126261,69,6,single,rented,no,West_Bengal,4,0
4641763,48,8,single,rented,yes,West_Bengal,8,0
7477502,28,14,single,rented,no,Jharkhand,11,0
7122118,79,0,single,rented,no,Maharashtra,0,0
6304775,21,13,single,rented,no,Karnataka,7,0
9623497,42,7,single,rented,yes,Uttar_Pradesh,7,0
4329713,42,9,married,rented,no,West_Bengal,6,0
6006615,62,19,single,rented,no,Uttar_Pradesh,12,0
722602,60,19,single,rented,no,Andhra_Pradesh,9,0
5618559,59,9,married,rented,no,Maharashtra,9,0
5646079,40,9,single,rented,no,Uttar_Pradesh,9,0
8803350,26,6,single,rented,no,Tamil_Nadu,5,0
4608251,59,0,single,rented,no,Chhattisgarh,0,0
8796254,48,17,single,owned,yes,Rajasthan,10,0
7055950,79,9,single,rented,yes,West_Bengal,9,0
4314402,25,12,single,rented,no,Andhra_Pradesh,11,0
4745314,61,18,married,rented,no,Haryana,4,0
7656726,79,9,single,rented,yes,Haryana,6,0
4536797,69,8,single,rented,no,Uttar_Pradesh,4,0
8899644,39,12,married,rented,no,Delhi,6,0
3022992,68,5,single,rented,no,Uttar_Pradesh,5,0
1883575,49,16,single,rented,yes,Gujarat,14,0
12608,64,19,single,norent_noown,no,Uttarakhand,5,0
1258983,76,12,single,rented,no,Uttar_Pradesh,4,0
4420358,30,7,single,rented,no,Rajasthan,5,0
5982800,39,12,single,rented,no,Maharashtra,12,0
5911221,53,4,single,rented,no,Uttar_Pradesh,4,0
7229092,78,9,single,rented,yes,Andhra_Pradesh,6,0
8055788,75,17,single,rented,no,Madhya_Pradesh,11,0
8697355,54,17,single,rented,no,Andhra_Pradesh,13,0
8365916,31,18,single,rented,yes,Bihar,5,0
7124412,70,20,single,rented,no,Karnataka,11,0
3762078,27,11,single,rented,no,Karnataka,9,0
9238028,46,19,single,rented,no,Maharashtra,3,0
6196316,32,7,single,rented,no,Karnataka,7,0
6814296,37,16,single,rented,no,Karnataka,8,0
5312297,29,14,single,rented,yes,Mizoram,14,0
5952371,67,16,single,rented,yes,Assam,3,0
7721706,68,11,single,rented,yes,Rajasthan,3,0
3290571,50,11,single,rented,no,Andhra_Pradesh,5,0
9082033,57,9,single,rented,no,West_Bengal,5,0
3847753,29,11,single,rented,no,Telangana,7,0
6679057,21,5,single,rented,yes,Madhya_Pradesh,5,0
9192416,77,20,single,rented,no,Madhya_Pradesh,10,0
3741722,38,19,single,rented,no,Tamil_Nadu,10,0
3198849,74,3,single,owned,no,Rajasthan,3,0
8461272,68,11,single,rented,no,Andhra_Pradesh,9,0
7692483,60,15,single,norent_noown,no,Bihar,8,0
1893495,27,3,single,rented,no,West_Bengal,3,0
3558638,63,4,single,owned,no,Karnataka,4,0
4351036,24,13,married,rented,yes,Uttar_Pradesh,13,0
3315306,66,14,single,rented,yes,West_Bengal,3,0
7415733,25,0,single,rented,no,Haryana,0,0
7177475,54,9,single,rented,yes,Andhra_Pradesh,7,0
7172998,36,16,single,rented,no,Andhra_Pradesh,9,0
9013759,50,10,single,rented,yes,Jharkhand,6,0
7269037,69,10,single,rented,no,Bihar,10,0
609532,44,2,single,rented,no,Uttar_Pradesh,2,0
9012093,60,0,single,rented,yes,Gujarat,0,0
1463277,69,19,single,rented,no,West_Bengal,11,0
2717090,71,2,single,norent_noown,yes,Kerala,2,0
3199428,71,14,single,rented,no,Rajasthan,3,0
1609239,47,3,single,rented,no,Karnataka,3,0
7829891,67,20,single,rented,no,Maharashtra,9,0
3835205,45,11,single,norent_noown,no,Andhra_Pradesh,5,0
6247448,43,7,single,rented,no,Kerala,6,0
9953142,51,6,single,norent_noown,no,West_Bengal,6,0
6701205,71,13,married,rented,no,Assam,5,0
2004249,47,10,single,rented,yes,Andhra_Pradesh,5,0
3859945,64,5,single,rented,no,Maharashtra,5,0
2417756,64,18,married,rented,no,Rajasthan,8,0
1650754,78,8,single,rented,no,Haryana,8,0
9409023,43,5,single,rented,no,Haryana,4,0
121479,76,8,married,rented,no,Odisha,8,0
8723251,54,15,single,rented,yes,Kerala,13,0
2462452,50,18,single,rented,no,Andhra_Pradesh,10,0
5507871,72,5,married,rented,yes,West_Bengal,5,0
2921004,47,4,single,rented,yes,Tamil_Nadu,4,0
1647746,40,1,single,rented,yes,Jharkhand,1,0
8720778,74,13,single,rented,yes,Odisha,13,0
2615443,61,11,single,rented,yes,Uttar_Pradesh,11,0
8976828,58,10,single,rented,yes,Tamil_Nadu,10,0
4231253,79,19,single,rented,yes,Kerala,10,0
5231498,48,11,single,rented,yes,Madhya_Pradesh,3,0
1669231,41,6,single,rented,no,Uttar_Pradesh,6,0
2637176,68,4,single,rented,no,Telangana,4,0
3201383,51,10,single,rented,no,Odisha,7,0
7532651,49,15,married,rented,no,Maharashtra,9,0
1107270,35,16,single,rented,no,Odisha,4,0
8803350,26,6,single,rented,no,Tamil_Nadu,5,0
9122234,60,11,single,rented,no,Andhra_Pradesh,8,0
6584784,64,1,single,rented,no,Maharashtra,1,0
5854256,70,2,single,rented,no,Maharashtra,2,0
2628971,30,19,single,rented,no,Andhra_Pradesh,7,0
2089254,68,20,single,rented,yes,Rajasthan,3,0
1648740,77,14,single,rented,no,Rajasthan,6,0
2333025,56,6,single,rented,no,West_Bengal,6,0
4301546,66,12,single,rented,yes,Delhi,8,0
5959009,50,10,single,rented,no,Andhra_Pradesh,7,0
3004187,50,10,single,rented,no,Andhra_Pradesh,10,0
3643187,77,20,single,rented,no,Karnataka,12,0
8472424,47,17,single,rented,yes,Maharashtra,9,0
6475126,48,14,single,rented,no,West_Bengal,11,0
6045182,78,6,single,rented,no,Karnataka,6,0
799233,72,4,single,rented,yes,Karnataka,4,0
9081986,57,13,single,rented,yes,Haryana,6,0
874408,47,18,single,rented,no,Haryana,3,0
1020342,37,14,single,rented,no,Haryana,9,0
4671184,39,20,married,rented,yes,Uttar_Pradesh,3,0
9305585,69,8,single,rented,no,West_Bengal,8,0
6184989,37,18,single,rented,no,Madhya_Pradesh,5,0
6467458,68,3,single,rented,yes,West_Bengal,3,0
6459585,64,20,single,rented,no,Odisha,6,0
6906444,52,15,single,rented,no,Tamil_Nadu,12,0
7467167,57,6,single,rented,no,Karnataka,6,0
4932179,24,2,single,rented,no,Bihar,2,0
9221195,72,12,single,rented,no,Assam,12,0
5734501,38,14,single,rented,no,Karnataka,8,0
4195860,46,8,single,rented,no,Maharashtra,5,0
6052742,34,14,single,rented,yes,Odisha,8,0
7302729,70,14,single,rented,no,Assam,11,0
3061413,75,6,single,rented,yes,Delhi,6,0
4243789,25,5,single,rented,no,Telangana,3,0
3026361,37,18,single,owned,yes,Bihar,13,0
8786954,54,19,single,rented,no,Tamil_Nadu,7,0
298328,46,6,single,rented,no,Bihar,5,0
6490799,73,8,single,rented,no,Gujarat,7,0
6313726,53,6,married,rented,yes,Jharkhand,6,0
7023655,23,0,single,rented,no,Gujarat,0,0
4563263,77,6,single,rented,no,Haryana,6,0
3065180,59,5,single,rented,no,Tamil_Nadu,5,0
4862321,65,16,married,rented,yes,Maharashtra,9,0
7301638,75,17,single,rented,no,West_Bengal,14,0
9574270,41,11,single,rented,no,Rajasthan,10,0
4816663,40,18,single,rented,no,Uttar_Pradesh,3,0
9859799,70,1,single,rented,yes,Tamil_Nadu,1,0
5618559,59,9,married,rented,no,Maharashtra,9,0
5223754,56,3,single,rented,no,Odisha,3,0
2367596,58,3,single,rented,no,Bihar,3,0
6793952,78,14,single,rented,yes,Bihar,4,0
5616643,63,15,single,rented,no,Telangana,8,0
9720988,36,16,single,rented,no,Tamil_Nadu,9,0
851340,78,3,married,rented,no,West_Bengal,3,0
973275,72,18,single,rented,no,Andhra_Pradesh,3,0
5098333,31,0,single,rented,yes,Punjab,0,0
6947233,62,10,single,rented,no,Karnataka,10,0
7400525,71,0,single,rented,yes,Maharashtra,0,0
6250439,65,14,single,rented,yes,Andhra_Pradesh,10,0
3691589,58,10,single,rented,no,Andhra_Pradesh,10,0
4421440,48,19,married,rented,yes,Maharashtra,6,0
1857913,64,16,single,owned,yes,Delhi,6,0
7692135,40,1,single,rented,yes,Maharashtra,1,0
3391314,27,1,single,owned,no,Maharashtra,1,0
9899126,68,2,single,rented,no,Andhra_Pradesh,2,0
9504715,51,14,single,rented,yes,Maharashtra,14,0
2300039,36,4,single,rented,no,Delhi,3,0
5245448,25,8,single,rented,yes,Tamil_Nadu,7,0
5838703,76,5,single,owned,yes,West_Bengal,5,0
8393068,61,15,married,rented,no,Jammu_and_Kashmir,6,0
5838703,76,5,single,owned,yes,West_Bengal,5,0
9469019,48,0,single,rented,no,Madhya_Pradesh,0,0
8378891,40,10,single,rented,no,Rajasthan,9,0
117262,65,15,single,rented,no,West_Bengal,12,0
726110,68,18,single,norent_noown,yes,Jharkhand,10,0
3346084,23,18,single,rented,no,Odisha,6,0
6566431,25,17,single,rented,no,Bihar,9,0
8892861,26,8,single,rented,yes,West_Bengal,4,0
1415711,40,5,single,rented,no,Andhra_Pradesh,5,0
8371074,78,11,single,norent_noown,yes,Kerala,5,0
2949086,42,1,single,rented,no,West_Bengal,1,0
1016509,42,12,single,rented,no,Kerala,10,0
1477651,50,15,single,rented,no,Madhya_Pradesh,8,0
3182325,75,15,single,rented,no,Tamil_Nadu,7,0
424512,60,16,single,rented,no,Madhya_Pradesh,5,0
5881185,47,4,single,rented,no,Maharashtra,4,0
1776630,67,5,married,rented,no,Karnataka,5,0
5365286,26,12,single,rented,yes,Punjab,7,0
3990809,58,12,single,owned,no,Gujarat,12,0
64822,33,9,single,rented,yes,Bihar,9,0
9236505,35,19,single,rented,no,Andhra_Pradesh,6,0
9292764,47,0,single,owned,no,Uttar_Pradesh,0,0
3886318,71,9,single,rented,no,Gujarat,9,0
1342169,37,16,single,rented,no,Uttarakhand,8,0
6951975,54,3,single,rented,yes,Karnataka,3,0
6551671,23,20,married,rented,no,Tamil_Nadu,8,0
6062192,21,9,married,rented,no,Gujarat,7,0
5539704,68,16,single,rented,yes,Uttar_Pradesh,8,0
6814840,53,13,married,rented,no,Haryana,3,0
4737242,29,5,married,rented,no,Andhra_Pradesh,5,0
3847938,70,9,single,rented,no,Maharashtra,9,0
2703840,48,17,single,norent_noown,no,Uttarakhand,5,0
479113,45,0,single,rented,yes,Karnataka,0,0
3711225,56,17,single,rented,no,Karnataka,12,0
7678413,73,20,married,rented,no,Andhra_Pradesh,6,0
9476017,25,8,single,owned,no,Andhra_Pradesh,8,0
4545844,25,14,single,rented,no,Puducherry,9,0
5707381,31,17,single,rented,no,Karnataka,9,0
4067596,39,15,single,rented,yes,Tamil_Nadu,14,0
6117194,23,9,single,rented,yes,Bihar,9,0
4627494,55,14,single,rented,no,Mizoram,7,0
1198501,62,19,single,rented,no,Uttar_Pradesh,13,0
7837542,76,3,single,rented,no,Jharkhand,3,0
9804751,59,3,single,rented,no,Uttar_Pradesh,3,0
2467568,48,5,single,rented,no,West_Bengal,5,0
8006236,49,6,single,rented,no,Gujarat,6,0
1020342,37,14,single,rented,no,Haryana,9,0
346205,68,14,single,rented,no,Haryana,6,0
9889836,48,10,single,rented,yes,Jharkhand,5,0
4158240,38,8,single,rented,yes,Punjab,8,0
5633121,47,11,single,rented,no,West_Bengal,4,0
8374247,25,20,single,norent_noown,no,Karnataka,4,0
6646967,60,7,single,rented,no,West_Bengal,6,0
4621760,35,4,single,rented,no,West_Bengal,4,0
6985683,77,13,single,rented,no,West_Bengal,4,0
1536602,44,5,single,rented,no,West_Bengal,5,0
1322234,31,1,single,rented,yes,Maharashtra,1,0
4627367,48,11,single,rented,no,Bihar,8,0
90950,69,8,married,rented,yes,West_Bengal,8,0
9252515,72,7,single,rented,no,Uttar_Pradesh,7,0
4607910,66,7,single,rented,yes,Kerala,7,0
1041253,64,16,single,rented,no,Tamil_Nadu,10,0
2256811,77,4,single,rented,yes,Maharashtra,4,0
6802871,54,20,single,rented,yes,Andhra_Pradesh,7,0
2876587,39,6,single,rented,no,Rajasthan,6,0
2625246,30,19,single,rented,yes,Andhra_Pradesh,7,0
3990809,58,12,single,owned,no,Gujarat,12,0
6449400,33,18,single,norent_noown,no,Karnataka,10,0
8406226,62,19,married,rented,no,Odisha,7,0
2060668,67,8,single,rented,yes,Uttar_Pradesh,3,0
6083480,64,19,single,rented,no,Tamil_Nadu,6,0
2547728,33,7,single,rented,yes,Odisha,7,0
6838409,26,17,single,rented,no,Andhra_Pradesh,11,0
8817634,22,1,single,rented,no,Punjab,1,0
2192899,45,12,single,rented,no,Jharkhand,6,0
9474065,73,11,single,rented,no,Jharkhand,3,0
8653449,66,0,single,rented,no,Kerala,0,0
4958467,76,2,single,rented,yes,Madhya_Pradesh,2,0
5336799,22,18,single,rented,no,Maharashtra,7,0
1883575,49,16,single,rented,yes,Gujarat,14,0
3958023,39,19,single,rented,no,Jharkhand,5,0
6840553,21,4,single,rented,no,Assam,4,0
2679981,29,12,single,rented,no,West_Bengal,12,0
8043880,57,12,single,rented,no,Kerala,8,0
5969456,27,12,single,rented,no,West_Bengal,10,0
97034,34,4,single,rented,yes,Andhra_Pradesh,4,0
4862321,65,16,married,rented,yes,Maharashtra,9,0
6329731,45,9,single,norent_noown,no,Rajasthan,9,0
2685947,52,3,single,rented,yes,West_Bengal,3,0
6810041,76,3,single,rented,no,Uttar_Pradesh,3,0
579572,70,3,married,rented,yes,Maharashtra,3,0
2359728,66,14,single,rented,no,Andhra_Pradesh,3,0
8908371,25,16,single,rented,no,Assam,7,0
4543268,32,17,single,rented,no,Andhra_Pradesh,3,0
1315106,62,5,single,rented,no,Bihar,5,0
6719153,41,7,single,rented,no,Chhattisgarh,7,0
6509681,30,10,single,rented,yes,Gujarat,10,0
625508,76,17,single,rented,no,Gujarat,12,0
3253176,60,10,single,rented,yes,West_Bengal,5,0
536306,79,5,single,rented,no,Bihar,5,0
9656322,56,15,single,rented,yes,Maharashtra,7,0
2548584,42,13,single,rented,no,Tamil_Nadu,13,0
7708426,42,14,single,rented,no,Haryana,7,0
3846842,79,6,single,rented,no,Bihar,6,0
4118904,46,19,single,rented,no,Kerala,4,0
5199470,28,16,single,rented,no,Andhra_Pradesh,4,0
4830100,37,11,married,rented,yes,Karnataka,11,0
450549,22,3,single,rented,yes,Uttar_Pradesh,3,0
8301578,59,3,single,rented,no,West_Bengal,3,0
2013414,55,13,single,rented,yes,Rajasthan,11,0
4915233,76,5,single,rented,no,West_Bengal,3,0
5736165,57,1,single,rented,no,Assam,1,0
4412759,26,20,single,rented,yes,Jammu_and_Kashmir,7,0
6593030,78,15,single,rented,no,Maharashtra,11,0
7532651,49,15,married,rented,no,Maharashtra,9,0
1925567,75,20,single,owned,yes,Uttar_Pradesh,12,0
3915449,62,18,single,rented,no,Madhya_Pradesh,3,0
8007329,77,9,single,rented,yes,Karnataka,9,0
9264415,51,10,single,rented,yes,Uttar_Pradesh,10,0
9349211,56,10,single,norent_noown,no,Maharashtra,4,0
6794531,68,20,single,rented,no,Gujarat,14,0
7755974,41,0,single,rented,yes,Jharkhand,0,0
224204,51,9,single,norent_noown,no,Uttar_Pradesh,8,0
4538166,47,8,single,rented,no,Jharkhand,8,0
9335602,49,17,single,rented,no,Madhya_Pradesh,8,0
1545325,31,12,single,rented,yes,Rajasthan,8,0
3360558,76,11,single,rented,yes,Uttar_Pradesh,5,0
1877926,52,16,single,rented,no,Haryana,14,0
335570,73,13,single,rented,yes,Bihar,3,0
4501529,66,8,single,rented,no,Bihar,8,0
4399912,29,9,single,rented,no,West_Bengal,9,0
3835379,71,8,married,rented,no,Maharashtra,8,0
8645837,36,1,single,rented,no,Karnataka,1,0
7786464,64,1,single,rented,no,Bihar,1,0
4432896,29,14,single,rented,no,Andhra_Pradesh,13,0
3321396,77,18,single,rented,no,Tamil_Nadu,14,0
2829146,63,7,single,rented,yes,Bihar,4,0
241556,68,14,single,rented,no,Chhattisgarh,10,0
7877763,64,11,single,rented,yes,Kerala,11,0
5218196,49,12,single,rented,yes,Andhra_Pradesh,12,0
6144152,72,18,single,owned,no,Odisha,13,0
1050363,39,5,single,owned,no,Andhra_Pradesh,5,0
6410379,77,17,single,norent_noown,no,Punjab,12,0
5890358,43,4,single,rented,no,Kerala,4,0
5386713,52,13,single,rented,no,Bihar,7,0
7073640,79,6,single,owned,yes,Bihar,6,0
9961107,33,15,single,rented,yes,Telangana,11,0
9066167,25,11,single,rented,no,Assam,5,0
7757255,75,0,single,rented,no,Maharashtra,0,0
1698802,71,3,single,rented,yes,Himachal_Pradesh,3,0
3306272,60,3,single,owned,no,Haryana,3,0
7273711,67,7,single,rented,no,Uttar_Pradesh,7,0
2248550,40,4,single,rented,no,Puducherry,4,0
6296539,30,19,single,owned,no,Maharashtra,3,0
1905150,71,1,single,rented,no,Mizoram,1,0
7415733,25,0,single,rented,no,Haryana,0,0
3620859,74,12,single,rented,no,Maharashtra,12,0
5420974,27,14,single,rented,no,Andhra_Pradesh,12,0
5228015,30,11,single,rented,no,Uttar_Pradesh,11,0
9635602,36,9,single,rented,no,Delhi,9,0
9442110,38,19,single,rented,yes,West_Bengal,14,0
8446445,36,6,single,rented,no,Chhattisgarh,6,0
2170037,75,4,single,rented,yes,Andhra_Pradesh,4,0
6555332,56,20,single,owned,no,West_Bengal,4,0
6626413,76,20,single,rented,no,Tamil_Nadu,10,0
666101,39,12,single,rented,no,Maharashtra,6,0
2636776,38,1,single,rented,no,Uttar_Pradesh,1,0
779608,25,13,single,rented,yes,Gujarat,6,0
630441,37,4,single,rented,no,Jharkhand,4,0
6437138,40,10,single,owned,no,Uttar_Pradesh,10,0
8475829,54,17,married,rented,no,West_Bengal,9,0
3736039,38,20,single,rented,no,Gujarat,4,0
9400073,68,1,married,rented,yes,Madhya_Pradesh,1,0
8881870,69,5,married,rented,no,Chhattisgarh,5,0
8176169,60,8,married,rented,no,Delhi,4,0
